"input_x","density_x","density_norm_x","density_laplace_x","density_ggd_x","input_y","density_y","density_norm_y","density_laplace_y","density_ggd_y"
0.00253773932318641,67.4071892594603,65.2727261483574,68.5524359551681,70.0003815796079,0.00197811033392633,97.2927318351165,107.786989966985,97.5527083385997,90.2829101415758
0.00263965745620753,66.1761396503169,64.7999343065088,66.8938602728667,68.5794013709386,0.00204402665189329,93.8548644862132,106.492298797266,94.56730784656,87.3025074586105
0.00274157558922865,64.96678977211,64.309672871096,65.275412607252,67.1768564512345,0.00210994296986025,90.6874840427687,105.167131863221,91.673269411501,84.4347689832737
0.00284349372224977,63.7744733268389,63.8023912762474,63.6961220905243,65.7931415898572,0.00217585928782722,87.7868996601277,103.813020612225,88.8677970851145,81.6745252789607
0.00294541185527089,62.5925285563662,63.2785520031554,62.1550413443151,64.4285897305064,0.00224177560579418,85.1445672779676,102.431514849954,86.1481804833536,79.0169138962146
0.00304732998829202,61.4172739505542,62.7386298787469,60.6512459113777,63.0834781311809,0.00230769192376115,82.7705493313758,101.024179809894,83.5117921679143,76.45735489179
0.00314924812131313,60.2457303795095,62.1831113600336,59.1838337010271,61.7580337622276,0.00237360824172811,80.6230634055745,99.5925932276829,80.9560851078514,73.9915289311691
0.00325116625433425,59.0757040634597,61.612493805647,57.7519244479979,60.4524380780937,0.00243952455969508,78.6815154554073,98.1383424278571,78.4785902188758,71.6153576307799
0.00335308438735538,57.9058397071114,61.0272847360815,56.3546591843944,59.1668312565208,0.00250544087766204,76.9199151317304,96.6630214304233,76.0769139779578,69.3249858510265
0.00345500252037649,56.7356440365051,60.4280010841786,54.9911997244163,57.9013159818173,0.002571357195629,75.3058547041133,95.1682280845089,73.7487361109288,67.1167656959932
0.00355692065339762,55.565480393972,59.8151684373988,53.660728161551,56.6559608353505,0.00263727351359597,73.8001577676613,93.6555612361666,71.4918073508508,64.9872420124144
0.00365883878641874,54.3969597294435,59.1893202734245,52.3624463779315,55.4308033456614,0.00270318983156293,72.3574906105849,92.1266179371948,69.3039472649859,62.9331392108437
0.00376075691943986,53.2326845836301,58.5509971906452,51.0955755655647,54.2258527419868,0.0027691061495299,70.9280606800272,90.5829907016062,67.1830421482663,60.9513492571441
0.00386267505246098,52.0755349519409,57.9007461350653,49.8593557591429,53.0410924480106,0.00283502246749686,69.4603556707551,89.0262648161307,65.1270429812313,59.0389207034557
0.0039645931854821,50.9289209793884,57.2391196251728,48.6530453801593,51.8764823469932,0.00290093878546382,67.904722658554,87.4580157108698,63.1339634504569,57.1930486454498
0.00406651131850322,49.7966008665482,56.5666749762917,47.4759207920526,50.7319608447845,0.00296685510343079,66.2174626651964,85.879806395937,61.2018780295661,55.4110655075551
0.00416842945152434,48.6825704358838,55.883973525927,46.327275866115,49.6074467533904,0.00303277142139775,64.3650295008244,84.2931849696183,59.3289201189662,53.6904325704504
0.00427034758454546,47.5909544007701,55.1915798615914,45.2064215579026,48.5028410145851,0.00309868773936471,62.3128166915102,82.6996822032754,57.5132802425152,52.0287321658337
0.00437226571756658,46.5258998570691,54.4900610525814,44.112685493894,47.4180282804104,0.00316460405733168,60.0748349893877,81.1008092078864,55.7532042993762,50.4236604726437
0.0044741838505877,45.4921389911739,53.7799858871407,43.0454115681501,46.3528783651748,0.00323052037529864,57.676497382066,79.4980551867832,54.0469918693693,48.8730208567523
0.00457610198360882,44.4982601015227,53.0619241164235,42.0039595487312,45.3072475816952,0.00329643669326561,55.1572497049498,77.8928852787968,52.3929945701857,47.3747177029128
0.00467802011662994,43.5434612778825,52.3364457066334,40.9877046936381,44.2809799729307,0.00336235301123257,52.5702770403711,76.2867384956689,50.7896144648751,45.9267506935833
0.00477993824965106,42.6305190082136,51.6041201006797,39.9960373760438,43.2739084488101,0.00342826932919954,49.977715553259,74.6810257572255,49.2353025180693,44.5272094943042
0.00488185638267218,41.7615783312778,50.865515490653,39.0283627185932,42.285855836897,0.0034941856471665,47.4448185658137,73.0771280274432,47.7285570994492,43.1742688097091
0.0049837745156933,40.9380435511176,50.1211981023798,38.0841002365505,41.316635854546,0.00356010196513346,45.0337286852441,71.4763945541678,46.2679225330107,41.866183778085
0.00508569264871442,40.1604767131415,49.3717314932713,37.1626834895806,40.3660540093499,0.00362601828310043,42.7975853663488,69.8801412148761,44.8519876907275,40.6012856757567
0.00518761078173554,39.428508951823,48.6176758646345,36.2635597419549,39.4339084339364,0.00369193460106739,40.7756788727134,68.2896489704961,43.4793846292513,39.3779779055127
0.00528952891475666,38.7407700749333,47.8595873895641,35.3861896309785,38.519990660533,0.00375785091903436,38.9902455898953,66.7061624289334,42.1487872683332,38.1947322458859
0.00539144704777779,38.0980043082577,47.0980175574815,34.5300468434395,37.6240863401605,0.00382376723700132,37.4452950916667,65.1308885195811,40.8589101096897,37.0500853403826
0.0054933651807989,37.4946419475631,46.3335125363356,33.6946177998865,36.7459759108231,0.00388968355496828,36.1403176915084,63.5649952797257,39.6085069950751,35.9426354077809
0.00559528331382002,36.9228621323442,45.56661255342,32.8794013465444,35.8854352186379,0.00395559987293525,35.034314416663,62.0096107534033,38.3963699023597,34.8710391564076
0.00569720144684114,36.3768355619465,44.7978512957108,32.0839084546846,35.0422360954686,0.00402151619090221,34.0815341121215,60.465822002906,37.221327778453,33.8340088868958
0.00579911957986226,35.8501441362412,44.0277553305646,31.3076619272684,34.216146896292,0.00408743250886917,33.2414313419469,58.9346742327933,36.0822454079412,32.8303097693458
0.00590103771288339,35.3359965575407,43.2568435475593,30.5501961126875,33.4069329992365,0.00415334882683614,32.4758533010809,57.4171700259271,34.9780223163498,31.8587572820764
0.00600295584590451,34.827465580322,42.4856266222009,29.8110566254317,32.6143572709649,0.0042192651448031,31.7524272733764,55.9142686907208,33.9075917069672,30.918214800284
0.00610487397892563,34.3177385195048,41.7146065021543,29.089800073513,31.8381804998433,0.00428518146277007,31.0466197665498,54.4268857184792,32.8699194302067,30.0075913239458
0.00620679211194674,33.8003720728112,40.9442759165984,28.3859937924862,31.0781617991312,0.00435109778073703,30.342430420098,52.9558923493992,31.8640029845079,29.125839335212
0.00630871024496786,33.26656547503,40.1751179092375,27.6992155859033,30.3340589822373,0.004417014098704,29.6318729310572,51.5021152455135,30.888870547814,28.271952776351
0.00641062837798899,32.7132093019477,39.4076053954455,27.0290534720486,29.6056289119244,0.00448293041667096,28.9135388848596,50.0663362685776,29.9435800386882,27.4449651400539
0.00651254651101011,32.1372162267239,38.6422007439479,26.3751054368004,28.892627825191,0.00454884673463792,28.1906255295487,48.6492923606411,29.0272182061633,26.6439476645671
0.00661446464403123,31.5367543357295,37.8793553833913,25.7369791924723,28.194811635426,0.00461476305260489,27.4688282973988,47.251675524794,28.1388997474441,25.8680076267302
